"type","id","title","description","recipe_type","item_type","category","ingredients","rewards","recipes_used_in","recipes_created_by","keywords","wiki_path"
"item","ammorepeatervelocity","Repeater Ammo Velocity","Ammunition designed to enhance the velocity and accuracy of repeater rifle shots.",,"","","","","","","accuracy; ammo; ammorepeatervelocity; ammunition; and; designed; enhance; of; repeater; rifle; shots; the; to; velocity","items/ammorepeatervelocity.md"
"item","repeaterbarrel","Repeater Barrel","A replacement barrel for a repeater firearm, used for improving accuracy and performance.",,"","","","","","","accuracy; and; barrel; firearm; for; improving; performance; repeater; repeaterbarrel; replacement; used","items/repeaterbarrel.md"
"item","repeatermold","Repeater Mold","A mold used for casting the components of a repeater firearm.",,"","","","","","","casting; components; firearm; for; mold; of; repeater; repeatermold; the; used","items/repeatermold.md"
"item","repeaterreceiver","Repeater Receiver","A replacement receiver for a repeater firearm, which houses the firing mechanism.",,"","","","","","","firearm; firing; for; houses; mechanism; receiver; repeater; repeaterreceiver; replacement; the; which","items/repeaterreceiver.md"
"item","repeaterrecmold","Repeater Receiver Mold","A mold used for casting the receiver of a repeater firearm.",,"","","","","","","casting; firearm; for; mold; of; receiver; repeater; repeaterrecmold; the; used","items/repeaterrecmold.md"
"item","repeaterstock","Repeater Stock","A replacement stock for a repeater firearm, providing stability and control.",,"","","","","","","and; control; firearm; for; providing; repeater; repeaterstock; replacement; stability; stock","items/repeaterstock.md"
"item","ammorevolverexplosive","Revolver Ammo Explosive","Ammunition for a revolver with explosive properties, causing significant damage upon impact.",,"","","","","","","ammo; ammorevolverexplosive; ammunition; causing; damage; explosive; for; impact; properties; revolver; significant; upon; with","items/ammorevolverexplosive.md"
"item","ammorevolverexpress","Revolver Ammo Express","High-velocity ammunition specifically designed for revolvers, providing increased range and damage.",,"","","","","","","ammo; ammorevolverexpress; ammunition; and; damage; designed; express; for; high; increased; providing; range; revolver; revolvers; specifically; velocity","items/ammorevolverexpress.md"
"item","ammorevolvernormal","Revolver Ammo Normal","Standard ammunition used with revolvers for self-defense and combat.",,"","","","","","","ammo; ammorevolvernormal; ammunition; and; combat; defense; for; normal; revolver; revolvers; self; standard; used; with","items/ammorevolvernormal.md"
"item","ammorevolversplitpoint","Revolver Ammo Splitpoint","Ammunition with a split point tip, designed to cause more damage and improve accuracy when used with revolvers.",,"","","","","","","accuracy; ammo; ammorevolversplitpoint; ammunition; and; cause; damage; designed; improve; more; point; revolver; revolvers; split; splitpoint; tip; to; used; when; with","items/ammorevolversplitpoint.md"
"item","ammorevolvervelocity","Revolver Ammo Velocity","Ammunition designed to enhance the velocity and accuracy of revolver shots.",,"","","","","","","accuracy; ammo; ammorevolvervelocity; ammunition; and; designed; enhance; of; revolver; shots; the; to; velocity","items/ammorevolvervelocity.md"
"item","revolverbarrel","Revolver Barrel","A replacement barrel for a revolver firearm, used for improving accuracy and performance.",,"","","","","revolver_navy","","accuracy; and; barrel; firearm; for; improving; navy; performance; replacement; revolver; revolverbarrel; used","items/revolverbarrel.md"
"item","revolvercylinder","Revolver Cylinder","A replacement cylinder for a revolver firearm, which holds the ammunition.",,"","","","","revolver_navy","","ammunition; cylinder; firearm; for; holds; navy; replacement; revolver; revolvercylinder; the; which","items/revolvercylinder.md"
"item","revolverhandle","Revolver Handle","A replacement handle for a revolver firearm, providing grip and control.",,"","","","","revolver_navy","","and; control; firearm; for; grip; handle; navy; providing; replacement; revolver; revolverhandle","items/revolverhandle.md"
"item","revolvermold","Revolver Mold","A mold used for casting the components of a revolver firearm.",,"","","","","","","casting; components; firearm; for; mold; of; revolver; revolvermold; the; used","items/revolvermold.md"
"item","provision_jewelry_amethyst_necklace","Richelieu Amethyst Necklace","A delicate necklace featuring a duo of purple amethyst and silver pearl.",,"","","","","","","amethyst; and; delicate; duo; featuring; jewelry; necklace; of; pearl; provision; purple; richelieu; silver","items/provision_jewelry_amethyst_necklace.md"
"item","ammorifleexplosive","Rifle Ammo Explosive","Ammunition for a rifle with explosive properties, causing significant damage upon impact.",,"","","","","","","ammo; ammorifleexplosive; ammunition; causing; damage; explosive; for; impact; properties; rifle; significant; upon; with","items/ammorifleexplosive.md"
"item","ammorifleexpress","Rifle Ammo Express","High-velocity ammunition specifically designed for rifles, providing increased range and damage.",,"","","","","","","ammo; ammorifleexpress; ammunition; and; damage; designed; express; for; high; increased; providing; range; rifle; rifles; specifically; velocity","items/ammorifleexpress.md"
"item","ammoriflenormal","Rifle Ammo Normal","Standard ammunition used with rifles for self-defense and combat.",,"","","","","","","ammo; ammoriflenormal; ammunition; and; combat; defense; for; normal; rifle; rifles; self; standard; used; with","items/ammoriflenormal.md"
"item","ammoriflesplitpoint","Rifle Ammo Splitpoint","Ammunition with a split point tip, designed to cause more damage and improve accuracy when used with rifles.",,"","","","","","","accuracy; ammo; ammoriflesplitpoint; ammunition; and; cause; damage; designed; improve; more; point; rifle; rifles; split; splitpoint; tip; to; used; when; with","items/ammoriflesplitpoint.md"
"item","ammoriflevelocity","Rifle Ammo Velocity","Ammunition designed to enhance the velocity and accuracy of rifle shots.",,"","","","","","","accuracy; ammo; ammoriflevelocity; ammunition; and; designed; enhance; of; rifle; shots; the; to; velocity","items/ammoriflevelocity.md"
"item","riflebarrel","Rifle Barrel","A replacement barrel for a rifle firearm, used for improving accuracy and performance.",,"","","","","","","accuracy; and; barrel; firearm; for; improving; performance; replacement; rifle; riflebarrel; used","items/riflebarrel.md"
"item","riflemold","Rifle Mold","A mold used for casting the components of a rifle firearm.",,"","","","","","","casting; components; firearm; for; mold; of; rifle; riflemold; the; used","items/riflemold.md"
"item","riflereceiver","Rifle Receiver","A replacement receiver for a rifle firearm, which houses the firing mechanism.",,"","","","","","","firearm; firing; for; houses; mechanism; receiver; replacement; rifle; riflereceiver; the; which","items/riflereceiver.md"
"item","riflerecmold","Rifle Receiver Mold","A mold used for casting the receiver of a rifle firearm.",,"","","","","","","casting; firearm; for; mold; of; receiver; rifle; riflerecmold; the; used","items/riflerecmold.md"
"item","riflestock","Rifle Stock","A replacement stock for a rifle firearm, providing stability and control.",,"","","","","","","and; control; firearm; for; providing; replacement; rifle; riflestock; stability; stock","items/riflestock.md"
"item","roach","Roach","A small insect commonly found in households and other environments.",,"","","","","","","and; commonly; environments; found; households; in; insect; other; roach; small","items/roach.md"
"item","robberyplanning","Robbery Planning Set","A set of tools and materials used for planning a robbery or heist.",,"","","","","","","and; for; heist; materials; of; or; planning; robbery; robberyplanning; set; tools; used","items/robberyplanning.md"
"item","robin_c","Robin","A small songbird known for its red breast and melodious voice.",,"","","","","","","and; breast; for; its; known; melodious; red; robin; small; songbird; voice","items/robin_c.md"
"item","rock","Rock","A solid mineral material that forms the Earths crust, commonly found in various shapes and sizes.",,"","","","","campfire","","and; campfire; commonly; crust; earths; forms; found; in; material; mineral; rock; shapes; sizes; solid; that; the; various","items/rock.md"
"item","rollingpaper","Rolling paper","A thin, lightweight paper used for rolling cigarettes or other smoking materials.",,"","","","","","","cigarettes; for; lightweight; materials; or; other; paper; rolling; rollingpaper; smoking; thin; used","items/rollingpaper.md"
"item","cockc","Rooster claws","Claws from a rooster.",,"","","","","","","claws; cockc; from; rooster","items/cockc.md"
"item","cockf","Rooster feather","Feathers from a rooster.",,"","","","","","","cockf; feather; feathers; from; rooster","items/cockf.md"
"item","rspoonb","Roseta Spoonbill beak","The long, slender beak of a Roseta Spoonbill bird, known for its distinctive shape and color.",,"","","","","","","and; beak; bird; color; distinctive; for; its; known; long; of; roseta; rspoonb; shape; slender; spoonbill; the","items/rspoonb.md"
"item","rspoonf","Roseta Spoonbill feather","A feather from a Roseta Spoonbill bird, often used in crafts and decorative items.",,"","","","","","","and; bird; crafts; decorative; feather; from; in; items; often; roseta; rspoonf; spoonbill; used","items/rspoonf.md"
"item","provision_hrlm_brush_rosewood","Rosewood Hairbrush","A hand carved rosewood brush.",,"","","","","","","brush; carved; hairbrush; hand; hrlm; provision; rosewood","items/provision_hrlm_brush_rosewood.md"
"item","provision_jewelry_gld_pearl_necklace","Rou Pearl Necklace","A necklace made of fine rose gold featuring a single pearl from the Orient.",,"","","","","","","featuring; fine; from; gld; gold; jewelry; made; necklace; of; orient; pearl; provision; rose; rou; single; the","items/provision_jewelry_gld_pearl_necklace.md"
"item","provision_arrowhead_rough","Rough Arrowhead","A stone arrowhead, badly weathered over time.",,"","","","","","","arrowhead; badly; over; provision; rough; stone; time; weathered","items/provision_arrowhead_rough.md"
"item","round_table","Round Table","A table with a round top surface, typically used for dining or meetings.",,"","","","","","","dining; for; meetings; or; round; surface; table; top; typically; used; with","items/round_table.md"
"item","roundtable","Round Table","A circular table with a flat top surface, often used for dining or discussions.",,"","","","","","","circular; dining; discussions; flat; for; often; or; round; roundtable; surface; table; top; used; with","items/roundtable.md"
"item","provision_jewelry_qn_dmnd_earring","Royal Victoria Diamond Earrings","A series of small diamonds claw set in a floral cluster on a white gold band.",,"","","","","","","band; claw; cluster; diamond; diamonds; dmnd; earring; earrings; floral; gold; in; jewelry; of; on; provision; qn; royal; series; set; small; victoria; white","items/provision_jewelry_qn_dmnd_earring.md"
"item","rubber","Rubber","A flexible, elastic material derived from the sap of certain plants or synthesized chemically.",,"","","","","","","certain; chemically; derived; elastic; flexible; from; material; of; or; plants; rubber; sap; synthesized; the","items/rubber.md"
"item","rubbertube","Rubber Tube","A cylindrical tube made of rubber, commonly used for various applications such as plumbing or medical procedures.",,"","","","","","","applications; as; commonly; cylindrical; for; made; medical; of; or; plumbing; procedures; rubber; rubbertube; such; tube; used; various","items/rubbertube.md"
"item","provision_jewelry_whtgld_dmnd_ring","Sackville Diamond Ring","A series of small diamonds claw set in a floral cluster on a white gold band.",,"","","","","","","band; claw; cluster; diamond; diamonds; dmnd; floral; gold; in; jewelry; of; on; provision; ring; sackville; series; set; small; white; whtgld","items/provision_jewelry_whtgld_dmnd_ring.md"
"item","salmon","Salmon","Fresh salmon",,"","","","","","","fresh; salmon","items/salmon.md"
"item","consumable_salmon_can","Salmon Can","Canned salmon.",,"","","","","","","can; canned; consumable; salmon","items/consumable_salmon_can.md"
"item","salt","Salt","Common salt",,"","","","","beef_jerky; bird_stew; bird_stew_2; premium_beef_jerky; seasoned_big_game; seasoned_porkchop; seasoned_small_game; veggie_stew","","beef; beefjerky; big; bird; birdstew; common; cookedpork; cookedsmallgame; game; jerky; pork; porkchop; premium; salt; saltedcookedbiggamemeat; seasoned; small; stew; veggie; vegstew","items/salt.md"
"item","Saltbush","Saltbush","Saltbush plant",,"","","","","","","plant; saltbush","items/saltbush.md"
"item","Saltbush_Seed","Saltbush Seed","Seed of Saltbush plant",,"","","","","","","of; plant; saltbush; seed","items/saltbush_seed.md"
"item","sandbag","Sandbag","A bag of sand. often used in construction.",,"","","","","","","bag; construction; in; of; often; sand; sandbag; used","items/sandbag.md"
"item","sandpaper","Sandpaper","A sheet of sandpaper used for smoothing wood.",,"","","","","","","for; of; sandpaper; sheet; smoothing; used; wood","items/sandpaper.md"
"item","sap","Sap","Sticky sap",,"","","","","","","sap; sticky","items/sap.md"
"item","sarsaparilla","Sarsaparilla","Medicinal sarsaparilla",,"","","","","","","medicinal; sarsaparilla","items/sarsaparilla.md"
"item","scale","Scale","Measuring scale",,"","","","","","","measuring; scale","items/scale.md"
"item","songbird2_c","Scarlet songbird","A beautiful scarlet songbird",,"","","","","","","beautiful; scarlet; songbird; songbird2","items/songbird2_c.md"
"item","scentg","Scent glad","Scented glad",,"","","","","","","glad; scent; scented; scentg","items/scentg.md"
"item","collector_fossil_sea_lily","Sea Lily Fossil","An uncommon fossilized crinoid, a marine animal millions of years old.",,"","","","","","","an; animal; collector; crinoid; fossil; fossilized; lily; marine; millions; of; old; sea; uncommon; years","items/collector_fossil_sea_lily.md"
"item","collector_fossil_sea_scorpion","Sea Scorpion Fossil","An uncommon eurypterid fossil in good condition.",,"","","","","","","an; collector; condition; eurypterid; fossil; good; in; scorpion; sea; uncommon","items/collector_fossil_sea_scorpion.md"
"item","seagullb","Seagull beak","Beak of a seagull",,"","","","","","","beak; of; seagull; seagullb","items/seagullb.md"
"item","seagullf","Seagull feather","Feather from a seagull",,"","","","","","","feather; from; seagull; seagullf","items/seagullf.md"
"item","SaltedCookedBigGameMeat","Seasoned Big Game","nice item",,"","","","","","seasoned_big_game","big; game; item; nice; saltedcookedbiggamemeat; seasoned","items/saltedcookedbiggamemeat.md"
"item","cookedpork","Seasoned Pork","nice item",,"","","","","","porkchop; seasoned_porkchop","cookedpork; item; nice; pork; porkchop; seasoned","items/cookedpork.md"
"item","secondchance","Second Chance","Opportunity for a second chance",,"","","","","","","chance; for; opportunity; second; secondchance","items/secondchance.md"
"item","collector_fossil_tooth_serrated","Serrated Tooth Fossil","A rare and jagged fossilized tooth, once belonging to an Allosaurus.",,"","","","","","","allosaurus; an; and; belonging; collector; fossil; fossilized; jagged; once; rare; serrated; to; tooth","items/collector_fossil_tooth_serrated.md"
"item","trayoffood","Serving Table","A table used for serving food.",,"","","","","","","food; for; serving; table; trayoffood; used","items/trayoffood.md"
"item","sheephead","Sheep head","Head of a sheep",,"","","","","","","head; of; sheep; sheephead","items/sheephead.md"
"item","shellcasing","Shell Casing","Empty shell casing",,"","","","","","","casing; empty; shell; shellcasing","items/shellcasing.md"
"item","shootingtarget","Shooting Target","Target for shooting practice",,"","","","","","","for; practice; shooting; shootingtarget; target","items/shootingtarget.md"
"item","ammoshotgunexplosive","Shotgun Ammo Explosive","Ammunition for a shotgun with explosive properties, causing significant damage upon impact.",,"","","","","","","ammo; ammoshotgunexplosive; ammunition; causing; damage; explosive; for; impact; properties; shotgun; significant; upon; with","items/ammoshotgunexplosive.md"
"item","ammoshotgunincendiary","Shotgun Ammo Incendiary","Ammunition designed to ignite targets, causing them to burst into flames.",,"","","","","","","ammo; ammoshotgunincendiary; ammunition; burst; causing; designed; flames; ignite; incendiary; into; shotgun; targets; them; to","items/ammoshotgunincendiary.md"
"item","ammoshotgunnormal","Shotgun Ammo Normal","Standard ammunition used with shotguns for self-defense and combat.",,"","","","","","","ammo; ammoshotgunnormal; ammunition; and; combat; defense; for; normal; self; shotgun; shotguns; standard; used; with","items/ammoshotgunnormal.md"
"item","ammoshotgunslug","Shotgun Ammo Slug","Ammunition with a single solid projectile, offering increased accuracy and range for shotguns.",,"","","","","","","accuracy; ammo; ammoshotgunslug; ammunition; and; for; increased; offering; projectile; range; shotgun; shotguns; single; slug; solid; with","items/ammoshotgunslug.md"
"item","shotgunbarrel","Shotgun Barrel","Barrel for a shotgun",,"","","","","","","barrel; for; shotgun; shotgunbarrel","items/shotgunbarrel.md"
"item","shotgunmold","Shotgun Mold","Mold for a shotgun",,"","","","","","","for; mold; shotgun; shotgunmold","items/shotgunmold.md"
"item","shotgunstock","Shotgun Stock","Stock for a shotgun",,"","","","","","","for; shotgun; shotgunstock; stock","items/shotgunstock.md"
"item","shrimps","Shrimp Stew","Delicious shrimp stew",,"","","","","","","delicious; shrimp; shrimps; stew","items/shrimps.md"
"item","provision_disco_shrunken_head","Shrunken Head","A shurken head. possibly used in vodoo.",,"","","","","","","disco; head; in; possibly; provision; shrunken; shurken; used; vodoo","items/provision_disco_shrunken_head.md"
"item","side_table","side table 1","A stylish side table",,"","","","","","","side; stylish; table","items/side_table.md"
"item","sidetable","side table 1","Functional side table",,"","","","","","","functional; side; sidetable; table","items/sidetable.md"
"item","side_tablea","side table 2","An elegant side table",,"","","","","","","an; elegant; side; table; tablea","items/side_tablea.md"
"item","sidetablea","side table 2","Stylish side table",,"","","","","","","side; sidetablea; stylish; table","items/sidetablea.md"
"item","side_tableb","side table 3","A modern side table",,"","","","","","","modern; side; table; tableb","items/side_tableb.md"
"item","sidetableb","side table 3","A beautiful side table",,"","","","","","","beautiful; side; sidetableb; table","items/sidetableb.md"
"item","provision_bracelet_silver","Silver Bracelet","A silver bracelet.",,"","","","","","","bracelet; provision; silver","items/provision_bracelet_silver.md"
"item","provision_buckle_silver","Silver Buckle","A silver belt buckle.",,"","","","","","","belt; buckle; provision; silver","items/provision_buckle_silver.md"
"item","provision_earring_silver","Silver Earring","A silver earring.",,"","","","","","","earring; provision; silver","items/provision_earring_silver.md"
"item","provision_jewelry_slvr_pearl_necklace","Silver Pearl Necklace","A necklace made of fine silver and pearls.",,"","","","","","","and; fine; jewelry; made; necklace; of; pearl; pearls; provision; silver; slvr","items/provision_jewelry_slvr_pearl_necklace.md"
"item","tent3","Simple Tent","A basic tent for camping.",,"","","","","","","basic; camping; for; simple; tent; tent3","items/tent3.md"
"item","singlebed","single bed","A comfortable single bed",,"","","","","","","bed; comfortable; single; singlebed","items/singlebed.md"
"item","skullpost","Skull Post","A decorative skull post",,"","","","","","","decorative; post; skull; skullpost","items/skullpost.md"
"item","provision_arrowhead_slate","Slate Arrowhead","A carefully made, well-preserved slate arrowhead.",,"","","","","","","arrowhead; carefully; made; preserved; provision; slate; well","items/provision_arrowhead_slate.md"
"item","a_c_fishbluegil_01_sm","Small Bluegil","A small Bluegil fish.",,"","","","","","","01; bluegil; fish; fishbluegil; sm; small","items/a_c_fishbluegil_01_sm.md"
"item","a_c_fishbullheadcat_01_sm","Small Bullhead","A small Bullhead fish.",,"","","","","","","01; bullhead; fish; fishbullheadcat; sm; small","items/a_c_fishbullheadcat_01_sm.md"
"item","butchertable1","Small Butcher Table","A small table used for butchering animals.",,"","","","","","","animals; butcher; butchering; butchertable1; for; small; table; used","items/butchertable1.md"
"item","smallchest","Small Chest","A small storage chest",,"","","","","","","chest; small; smallchest; storage","items/smallchest.md"
"item","Small_Leather","Small Leather","A small piece of leather",,"","","","","","","leather; of; piece; small","items/small_leather.md"
"item","smallmcandle","Small Melted Candle","A small melted candle",,"","","","","","","candle; melted; small; smallmcandle","items/smallmcandle.md"
"item","a_c_fishperch_01_sm","Small Perch","A small Perch fish.",,"","","","","","","01; fish; fishperch; perch; sm; small","items/a_c_fishperch_01_sm.md"
"item","a_c_fishchainpickerel_01_sm","Small Pickerel","A small Pickerel fish.",,"","","","","","","01; fish; fishchainpickerel; pickerel; sm; small","items/a_c_fishchainpickerel_01_sm.md"
"item","a_c_fishredfinpickerel_01_sm","Small Redfin Pickerel","A small Redfin Pickerel fish.",,"","","","","","","01; fish; fishredfinpickerel; pickerel; redfin; sm; small","items/a_c_fishredfinpickerel_01_sm.md"
"item","a_c_fishrockbass_01_sm","Small Rockbass","A small Rockbass fish.",,"","","","","","","01; fish; fishrockbass; rockbass; sm; small","items/a_c_fishrockbass_01_sm.md"
"item","a_c_fishsmallmouthbass_01_ms","Smallmouth Bass","A small and tasty bass fish.",,"","","","","","","01; and; bass; fish; fishsmallmouthbass; ms; small; smallmouth; tasty","items/a_c_fishsmallmouthbass_01_ms.md"
"item","Snake_Poison","Snake Poison","Poison extracted from a snake",,"","","","","","","extracted; from; poison; snake","items/snake_poison.md"
"item","SnakeSkin","Snake Skin","A snake skin",,"","","","","","","skin; snake; snakeskin","items/snakeskin.md"
"item","snaket","Snake tooth","A tooth from a snake",,"","","","","","","from; snake; snaket; tooth","items/snaket.md"
"item","egretb","Snowy Egret beak","The beak of a Snowy Egret, commonly used for crafting and trading.",,"","","","","","","and; beak; commonly; crafting; egret; egretb; for; of; snowy; the; trading; used","items/egretb.md"
"item","egretf","Snowy Egret feather","A feather obtained from a Snowy Egret, often used for decorative purposes and in crafting.",,"","","","","","","and; crafting; decorative; egret; egretf; feather; for; from; in; obtained; often; purposes; snowy; used","items/egretf.md"
"item","soborno","Soborno Alcohol","A bottle of Soborno alcohol",,"","","","","","","alcohol; bottle; of; soborno","items/soborno.md"
"item","a_c_fishsalmonsockeye_01_ms","Sockeye Salmon","A Sockeye Salmon fish.",,"","","","","","","01; fish; fishsalmonsockeye; ms; salmon; sockeye","items/a_c_fishsalmonsockeye_01_ms.md"
"item","wood","Soft Wood","A type of wood that is soft and easy to work with.",,"","","","","axe; bedroll; campfire; knife; pickaxe; tent","","and; axe; bedroll; campfire; easy; is; knife; lumber; lumberaxe; of; pickaxe; soft; tent; that; to; type; with; wood; work","items/wood.md"
"item","songbird_c","Songbird","A lovely songbird",,"","","","","","","lovely; songbird","items/songbird_c.md"
"item","sparrow1_c","Sparrow","A sparrow",,"","","","","","","sparrow; sparrow1","items/sparrow1_c.md"
"item","provision_ro_flower_sparrows","Sparrows Orchid","The Sparrows Orchid usually has 3 to 7 oval or lance-shaped leaves arranged alternately on the stem.",,"","","","","","","alternately; arranged; flower; has; lance; leaves; on; or; orchid; oval; provision; ro; shaped; sparrows; stem; the; to; usually","items/provision_ro_flower_sparrows.md"
"item","provision_ro_flower_spider","Spider Orchid","The Spider Orchid is Characterised by five long spreading petals and sepals around a broad down-curled lip.",,"","","","","","","and; around; broad; by; characterised; curled; down; five; flower; is; lip; long; orchid; petals; provision; ro; sepals; spider; spreading; the","items/provision_ro_flower_spider.md"
"item","p_lgoc_spinner_v4","Spinner V4","A high-speed spinner lure, perfect for attracting aggressive, fast-moving fish.",,"","","","","","","aggressive; attracting; fast; fish; for; high; lgoc; lure; moving; perfect; speed; spinner; v4","items/p_lgoc_spinner_v4.md"
"item","p_lgoc_spinner_v6","Spinner V6","An advanced spinner lure with enhanced spinning action, ideal for large, deep-water fish.",,"","","","","","","action; advanced; an; deep; enhanced; fish; for; ideal; large; lgoc; lure; spinner; spinning; v6; water; with","items/p_lgoc_spinner_v6.md"
"item","provision_arrowhead_splintered","Splintered Arrowhead","A partially damaged, jagged arrowhead made of chert.",,"","","","","","","arrowhead; chert; damaged; jagged; made; of; partially; provision; splintered","items/provision_arrowhead_splintered.md"
"item","consumable_spongecake","Sponge Cake","A soft and delicious spong cake.",,"","","","","","","and; cake; consumable; delicious; soft; spong; sponge; spongecake","items/consumable_spongecake.md"
"item","spool","Spool","A empty spool. often used to wrap wire around.",,"","","","","","","around; empty; often; spool; to; used; wire; wrap","items/spool.md"
"item","standingtorch","Standing Torch","A standing torch to provide light.",,"","","","","","","light; provide; standing; standingtorch; to; torch","items/standingtorch.md"
"item","steak","Steak","A delicious steak for a hearty meal.",,"","","","","","steak","delicious; for; hearty; meal; steak","items/steak.md"
"item","consumable_steakpie","Steak Pie","A delicious pie made with beef.",,"","","","","","","beef; consumable; delicious; made; pie; steak; steakpie; with","items/consumable_steakpie.md"
"item","steakveg","Steak with Veggies","A balanced meal with steak and vegetables.",,"","","","","","","and; balanced; meal; steak; steakveg; vegetables; veggies; with","items/steakveg.md"
"item","provision_jewelry_elk_tooth_earring","Sterling Tooth Earrings","A striking pair of elk teeth set into silver.",,"","","","","","","earring; earrings; elk; into; jewelry; of; pair; provision; set; silver; sterling; striking; teeth; tooth","items/provision_jewelry_elk_tooth_earring.md"
"item","stillkit","Still Kit","A kit for setting up a still to make distilled spirits.",,"","","","","","","distilled; for; kit; make; setting; spirits; still; stillkit; to; up","items/stillkit.md"
"item","stolenmerch","Stolen Items","Various stolen items of questionable origin.",,"","","","","","","items; of; origin; questionable; stolen; stolenmerch; various","items/stolenmerch.md"
"item","stonehammer","Stone Hammer","A durable hammer made of stone.",,"","","","","","","durable; hammer; made; of; stone; stonehammer","items/stonehammer.md"
"item","string","String","A bundle of string with many uses.",,"","","","","","","bundle; many; of; string; uses; with","items/string.md"
"item","stringy","Stringy Meat","Tough and chewy meat that requires thorough cooking.",,"","","","","","","and; chewy; cooking; meat; requires; stringy; that; thorough; tough","items/stringy.md"
"item","mashstrong","Strong Mash Batch","A powerful and highly concentrated mash batch for advanced recipes",,"","","","","","","advanced; and; batch; concentrated; for; highly; mash; mashstrong; powerful; recipes; strong","items/mashstrong.md"
"item","sugar","Sugar","A sweet and granulated substance used for sweetening.",,"","","","","apple_pie; blueberry_pie","","and; apple; applepie; blueberry; blueberrypie; consumable; for; granulated; pie; substance; sugar; sweet; sweetening; used","items/sugar.md"
"item","sugarcube","Sugar Cube","A compact form of sugar for easy use.",,"","","","","","","compact; cube; easy; for; form; of; sugar; sugarcube; use","items/sugarcube.md"
"item","sugarcaneseed","Sugarcane Seed","Seeds for growing sugarcane.",,"","","","","","","for; growing; seed; seeds; sugarcane; sugarcaneseed","items/sugarcaneseed.md"
"item","sulfur","Sulfur","A yellow chemical element often used in manufacturing.",,"","","","","","","chemical; element; in; manufacturing; often; sulfur; used; yellow","items/sulfur.md"
"item","syn","Syn","A synthetic substance used for various purposes.",,"","","","","","","for; purposes; substance; syn; synthetic; used; various","items/syn.md"
"item","synpackage","Syn Package","A package containing synthetic substances.",,"","","","","","","containing; package; substances; syn; synpackage; synthetic","items/synpackage.md"
"item","fertilizersyn","Synful Fertilizer","A potent and forbidden fertilizer concocted from mystical ingredients, known to produce extraordinary growth in plants.",,"","","","","","","and; concocted; extraordinary; fertilizer; fertilizersyn; forbidden; from; growth; in; ingredients; known; mystical; plants; potent; produce; synful; to","items/fertilizersyn.md"
"item","syringe","Syringe","A medical instrument used for injecting fluids.",,"","","","","","","fluids; for; injecting; instrument; medical; syringe; used","items/syringe.md"
"item","syringe_2","Syringe","A medical instrument used for injecting fluids.",,"","","","","","","fluids; for; injecting; instrument; medical; syringe; used","items/syringe_2.md"
"item","syringecert","Syringe Cert","A certification for the proper use of syringes.",,"","","","","","","cert; certification; for; of; proper; syringe; syringecert; syringes; the; use","items/syringecert.md"
"item","normaltable","Table","A standard table for dining or work purposes",,"","","","","","","dining; for; normaltable; or; purposes; standard; table; work","items/normaltable.md"
"item","standard_table","Table","A standard table for various uses.",,"","","","","","","for; standard; table; uses; various","items/standard_table.md"
"item","mexitillastaco","Taco","A delicous taco.",,"","","","","","","delicous; mexitillastaco; taco","items/mexitillastaco.md"
"item","collector_fossil_tail_spike","Tail Spike Fossil","A rare fossilized tail spike, thought to have belonged to a Stegosaurus.",,"","","","","","","belonged; collector; fossil; fossilized; have; rare; spike; stegosaurus; tail; thought; to","items/collector_fossil_tail_spike.md"
"item","teabag","Teabag","A teabag for making that perfect cup.",,"","","","","","","cup; for; making; perfect; teabag; that","items/teabag.md"
"item","tealeaf","Tealeaf","Used to make tea or teabags.",,"","","","","","","make; or; tea; teabags; tealeaf; to; used","items/tealeaf.md"
"item","tent","Tent","A portable shelter for camping or temporary use.",,"","","","","","tent","camping; for; or; portable; shelter; temporary; tent; use","items/tent.md"
"item","tequila","Tequila","A bottle of tequila.",,"","","","","","","bottle; of; tequila","items/tequila.md"
"item","Texas_Bonnet","Texas Bonnet","A traditional Texas bonnet.",,"","","","","","","bonnet; texas; traditional","items/texas_bonnet.md"
"item","Texas_Bonnet_Seed","Texas Bonnet Seed","Seeds to grow Texas Bonnet flowers.",,"","","","","","","bonnet; flowers; grow; seed; seeds; texas; to","items/texas_bonnet_seed.md"
"item","provision_jewelry_pers_turq_ring","Thorburn Turquoise Ring","A delicately crafted rose gold ring with turquoise beads.",,"","","","","","","beads; crafted; delicately; gold; jewelry; pers; provision; ring; rose; thorburn; turq; turquoise; with","items/provision_jewelry_pers_turq_ring.md"
"item","cinematicket","Ticket","A ticket for a movie or event.",,"","","","","","","cinematicket; event; for; movie; or; ticket","items/cinematicket.md"
"item","timber","Timber","A sturdy chunck of timber.",,"","","","","","","chunck; of; sturdy; timber","items/timber.md"
"item","timber_table","Timber Table","A table made of timber.",,"","","","","","","made; of; table; timber","items/timber_table.md"
"item","timbertable","Timber Table","A sturdy table made of timber.",,"","","","","","","made; of; sturdy; table; timber; timbertable","items/timbertable.md"
"item","toad_c","Toad","A common toad.",,"","","","","","","common; toad","items/toad_c.md"
"item","collector_fossil_toe_claw","Toe Sickle Claw Fossil","A rare fossilized claw. Still sharp, it belonged to a genus of Dromaeosauridae.",,"","","","","","","belonged; claw; collector; dromaeosauridae; fossil; fossilized; genus; it; of; rare; sharp; sickle; still; to; toe","items/collector_fossil_toe_claw.md"
